TimeStamp,open,high,low,close,volume
2006-12-20 11:45:00,1.43585,1.43585,1.43585,1.43585,2
2006-12-20 11:48:00,1.43555,1.43555,1.43555,1.43555,1
2006-12-20 11:50:00,1.43545,1.43555,1.43495,1.43495,16
2006-12-20 11:51:00,1.43515,1.43515,1.43495,1.43495,6
2006-12-20 11:52:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-20 11:53:00,1.43525,1.43525,1.43525,1.43525,1
2006-12-20 11:54:00,1.43535,1.43535,1.43535,1.43535,1
2006-12-20 11:55:00,1.43535,1.43555,1.43535,1.43555,2
2006-12-20 12:01:00,1.43565,1.43565,1.43555,1.43555,2
2006-12-20 12:02:00,1.43545,1.43545,1.43545,1.43545,2
2006-12-20 12:07:00,1.43575,1.43575,1.43575,1.43575,2
2006-12-20 12:08:00,1.43575,1.43575,1.43575,1.43575,1
2006-12-20 12:10:00,1.43575,1.43575,1.43575,1.43575,1
2006-12-20 12:12:00,1.43575,1.43575,1.43565,1.43565,2
2006-12-20 12:15:00,1.43565,1.43585,1.43565,1.43585,2
2006-12-20 12:17:00,1.43575,1.43585,1.43575,1.43585,4
2006-12-20 12:18:00,1.43595,1.43595,1.43575,1.43575,3
2006-12-20 12:19:00,1.43545,1.43545,1.43525,1.43535,7
2006-12-20 12:20:00,1.43515,1.43525,1.43515,1.43525,2
2006-12-20 12:25:00,1.43525,1.43525,1.43525,1.43525,2
2006-12-20 12:27:00,1.43525,1.43525,1.43515,1.43515,3
2006-12-20 12:28:00,1.43495,1.43505,1.43465,1.43465,10
2006-12-20 12:29:00,1.43455,1.43465,1.43395,1.43395,18
2006-12-20 12:30:00,1.43415,1.43445,1.43415,1.43445,10
2006-12-20 12:31:00,1.43445,1.43455,1.43445,1.43445,10
2006-12-20 12:32:00,1.43445,1.43455,1.43435,1.43445,9
2006-12-20 12:33:00,1.43425,1.43445,1.43425,1.43445,4
2006-12-20 12:34:00,1.43455,1.43455,1.43455,1.43455,2
2006-12-20 12:36:00,1.43405,1.43405,1.43405,1.43405,1
2006-12-20 12:37:00,1.43395,1.43405,1.43395,1.43405,3
2006-12-20 12:38:00,1.43375,1.43395,1.43375,1.43395,3
2006-12-20 12:39:00,1.43395,1.43405,1.43395,1.43405,6
2006-12-20 12:41:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-20 12:43:00,1.43445,1.43445,1.43445,1.43445,2
2006-12-20 12:44:00,1.43435,1.43435,1.43415,1.43435,4
2006-12-20 12:47:00,1.43415,1.43415,1.43405,1.43405,2
2006-12-20 12:48:00,1.43355,1.43365,1.43345,1.43365,5
2006-12-20 12:49:00,1.43385,1.43395,1.43375,1.43395,5
2006-12-20 12:50:00,1.43385,1.43385,1.43375,1.43375,3
2006-12-20 12:51:00,1.43385,1.43385,1.43385,1.43385,2
2006-12-20 12:52:00,1.43365,1.43375,1.43365,1.43375,4
2006-12-20 12:53:00,1.43375,1.43375,1.43335,1.43335,7
2006-12-20 12:54:00,1.43335,1.43345,1.43335,1.43345,3
2006-12-20 12:55:00,1.43375,1.43375,1.43365,1.43365,2
2006-12-20 12:57:00,1.43395,1.43395,1.43395,1.43395,3
2006-12-20 12:58:00,1.43395,1.43395,1.43395,1.43395,2
2006-12-20 12:59:00,1.43385,1.43395,1.43385,1.43385,3
2006-12-20 13:01:00,1.43385,1.43395,1.43375,1.43395,3
2006-12-20 13:02:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-20 13:04:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-20 13:05:00,1.43395,1.43395,1.43395,1.43395,1
2006-12-20 13:06:00,1.43365,1.43365,1.43365,1.43365,2
2006-12-20 13:07:00,1.43365,1.43365,1.43355,1.43355,3
2006-12-20 13:08:00,1.43345,1.43345,1.43335,1.43335,3
2006-12-20 13:09:00,1.43355,1.43355,1.43355,1.43355,5
2006-12-20 13:13:00,1.43385,1.43395,1.43385,1.43385,4
2006-12-20 13:14:00,1.43395,1.43405,1.43395,1.43405,3
2006-12-20 13:15:00,1.43395,1.43405,1.43395,1.43405,4
2006-12-20 13:16:00,1.43415,1.43415,1.43405,1.43405,2
2006-12-20 13:17:00,1.43425,1.43425,1.43425,1.43425,1
2006-12-20 13:18:00,1.43425,1.43425,1.43415,1.43415,3
2006-12-20 13:19:00,1.43405,1.43415,1.43395,1.43415,3
2006-12-20 13:20:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-20 13:24:00,1.43415,1.43415,1.43415,1.43415,2
2006-12-20 13:25:00,1.43425,1.43435,1.43425,1.43435,3
2006-12-20 13:26:00,1.43435,1.43445,1.43435,1.43435,6
2006-12-20 13:27:00,1.43445,1.43445,1.43445,1.43445,4
2006-12-20 13:28:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-20 13:30:00,1.43465,1.43475,1.43465,1.43475,2
2006-12-20 13:31:00,1.43465,1.43475,1.43465,1.43465,3
2006-12-20 13:34:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 13:37:00,1.43465,1.43465,1.43455,1.43455,2
2006-12-20 13:38:00,1.43455,1.43465,1.43455,1.43465,2
2006-12-20 13:39:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 13:42:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 13:43:00,1.43475,1.43475,1.43475,1.43475,3
2006-12-20 13:44:00,1.43475,1.43485,1.43475,1.43475,3
2006-12-20 13:47:00,1.43475,1.43475,1.43445,1.43445,9
2006-12-20 13:51:00,1.43485,1.43485,1.43485,1.43485,2
2006-12-20 13:53:00,1.43485,1.43485,1.43485,1.43485,1
2006-12-20 13:54:00,1.43475,1.43475,1.43475,1.43475,1
2006-12-20 13:56:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 14:06:00,1.43435,1.43435,1.43435,1.43435,2
2006-12-20 14:07:00,1.43425,1.43425,1.43425,1.43425,2
2006-12-20 14:11:00,1.43425,1.43425,1.43425,1.43425,2
2006-12-20 14:16:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 14:25:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-20 14:26:00,1.43455,1.43455,1.43455,1.43455,1
2006-12-20 14:29:00,1.43465,1.43465,1.43465,1.43465,2
2006-12-20 14:32:00,1.43475,1.43475,1.43475,1.43475,2
2006-12-20 14:33:00,1.43485,1.43485,1.43485,1.43485,2
2006-12-20 14:34:00,1.43475,1.43485,1.43475,1.43485,3
2006-12-20 14:37:00,1.43495,1.43495,1.43495,1.43495,2
2006-12-20 14:38:00,1.43495,1.43495,1.43495,1.43495,2
2006-12-20 14:40:00,1.43515,1.43525,1.43515,1.43525,4
2006-12-20 14:41:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-20 14:42:00,1.43515,1.43515,1.43515,1.43515,2
2006-12-20 14:44:00,1.43525,1.43525,1.43525,1.43525,1
2006-12-20 14:45:00,1.43515,1.43515,1.43515,1.43515,4
2006-12-20 14:46:00,1.43505,1.43515,1.43505,1.43515,2
2006-12-20 14:50:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-20 14:56:00,1.43495,1.43495,1.43495,1.43495,2
2006-12-20 15:04:00,1.43485,1.43505,1.43485,1.43505,2
2006-12-20 15:07:00,1.43495,1.43495,1.43465,1.43465,4
2006-12-20 15:20:00,1.43455,1.43455,1.43455,1.43455,1
2006-12-20 15:21:00,1.43455,1.43455,1.43455,1.43455,1
2006-12-20 15:43:00,1.43435,1.43435,1.43435,1.43435,1
2006-12-20 15:44:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-20 15:46:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-20 15:47:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-20 16:01:00,1.43435,1.43455,1.43435,1.43455,2
2006-12-20 16:06:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 16:13:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-20 16:29:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-20 16:46:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-20 16:51:00,1.43465,1.43475,1.43465,1.43475,2
2006-12-20 16:53:00,1.43455,1.43455,1.43445,1.43445,5
2006-12-20 18:14:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-20 18:18:00,1.43545,1.43545,1.43545,1.43545,1
2006-12-20 18:19:00,1.43555,1.43555,1.43555,1.43555,1
2006-12-20 18:32:00,1.43535,1.43535,1.43535,1.43535,1
2006-12-20 19:12:00,1.43525,1.43525,1.43525,1.43525,1
2006-12-20 19:15:00,1.43485,1.43485,1.43485,1.43485,1
2006-12-20 19:25:00,1.43525,1.43525,1.43525,1.43525,1
2006-12-20 19:47:00,1.43525,1.43525,1.43525,1.43525,1
2006-12-20 20:03:00,1.43575,1.43575,1.43575,1.43575,3
2006-12-20 20:04:00,1.43585,1.43585,1.43585,1.43585,1
2006-12-20 20:38:00,1.43515,1.43515,1.43515,1.43515,2
2006-12-20 20:46:00,1.43535,1.43535,1.43535,1.43535,2
2006-12-20 21:01:00,1.43555,1.43555,1.43555,1.43555,1
2006-12-20 21:11:00,1.43545,1.43545,1.43545,1.43545,1
2006-12-20 21:58:00,1.43605,1.43615,1.43605,1.43605,3
2006-12-20 22:00:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-20 22:01:00,1.43605,1.43605,1.43605,1.43605,2
2006-12-20 22:02:00,1.43575,1.43575,1.43575,1.43575,1
2006-12-20 22:25:00,1.43595,1.43595,1.43595,1.43595,2
2006-12-20 22:52:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-21 00:09:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-21 00:16:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-21 00:18:00,1.43595,1.43595,1.43595,1.43595,1
2006-12-21 00:47:00,1.43595,1.43595,1.43595,1.43595,1
2006-12-21 01:03:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-21 01:24:00,1.43625,1.43635,1.43625,1.43635,2
2006-12-21 01:38:00,1.43605,1.43605,1.43605,1.43605,1
2006-12-21 01:53:00,1.43565,1.43565,1.43565,1.43565,5
2006-12-21 01:54:00,1.43565,1.43565,1.43565,1.43565,1
2006-12-21 01:56:00,1.43555,1.43555,1.43555,1.43555,1
2006-12-21 02:11:00,1.43595,1.43595,1.43595,1.43595,1
2006-12-21 02:16:00,1.43615,1.43635,1.43615,1.43635,2
2006-12-21 02:33:00,1.43595,1.43595,1.43595,1.43595,1
2006-12-21 02:34:00,1.43595,1.43595,1.43585,1.43585,2
2006-12-21 02:36:00,1.43655,1.43655,1.43655,1.43655,2
2006-12-21 02:37:00,1.43685,1.43685,1.43685,1.43685,1
2006-12-21 02:39:00,1.43665,1.43695,1.43665,1.43695,2
2006-12-21 02:40:00,1.43695,1.43695,1.43695,1.43695,1
2006-12-21 02:42:00,1.43715,1.43715,1.43715,1.43715,1
2006-12-21 02:44:00,1.43765,1.43765,1.43765,1.43765,2
2006-12-21 02:45:00,1.43785,1.43795,1.43775,1.43775,3
2006-12-21 02:47:00,1.43795,1.43795,1.43795,1.43795,1
2006-12-21 02:48:00,1.43815,1.43815,1.43815,1.43815,1
2006-12-21 02:50:00,1.43795,1.43795,1.43795,1.43795,1
2006-12-21 02:51:00,1.43805,1.43805,1.43805,1.43805,1
2006-12-21 02:53:00,1.43805,1.43805,1.43805,1.43805,1
2006-12-21 02:54:00,1.43815,1.43815,1.43815,1.43815,1
2006-12-21 02:55:00,1.43805,1.43805,1.43805,1.43805,1
2006-12-21 02:56:00,1.43785,1.43815,1.43785,1.43795,4
2006-12-21 02:57:00,1.43795,1.43795,1.43745,1.43745,4
2006-12-21 02:58:00,1.43775,1.43775,1.43775,1.43775,1
2006-12-21 03:00:00,1.43725,1.43725,1.43725,1.43725,11
2006-12-21 03:01:00,1.43745,1.43745,1.43745,1.43745,1
2006-12-21 03:02:00,1.43745,1.43745,1.43745,1.43745,1
2006-12-21 03:03:00,1.43725,1.43745,1.43725,1.43745,2
2006-12-21 03:13:00,1.43705,1.43705,1.43705,1.43705,2
2006-12-21 03:15:00,1.43705,1.43705,1.43645,1.43645,3
2006-12-21 03:22:00,1.43735,1.43735,1.43735,1.43735,1
2006-12-21 03:25:00,1.43745,1.43745,1.43745,1.43745,1
2006-12-21 03:27:00,1.43795,1.43795,1.43795,1.43795,1
2006-12-21 03:29:00,1.43785,1.43785,1.43785,1.43785,1
2006-12-21 03:34:00,1.43755,1.43755,1.43755,1.43755,1
2006-12-21 03:37:00,1.43795,1.43795,1.43795,1.43795,3
2006-12-21 03:40:00,1.43735,1.43735,1.43735,1.43735,2
2006-12-21 03:42:00,1.43735,1.43735,1.43735,1.43735,1
2006-12-21 03:44:00,1.43715,1.43715,1.43715,1.43715,1
2006-12-21 03:48:00,1.43745,1.43745,1.43745,1.43745,1
2006-12-21 03:49:00,1.43725,1.43725,1.43725,1.43725,1
2006-12-21 03:51:00,1.43725,1.43725,1.43725,1.43725,1
2006-12-21 03:53:00,1.43725,1.43725,1.43725,1.43725,1
2006-12-21 03:57:00,1.43745,1.43745,1.43745,1.43745,1
2006-12-21 04:00:00,1.43785,1.43785,1.43785,1.43785,4
2006-12-21 04:04:00,1.43745,1.43745,1.43745,1.43745,6
2006-12-21 04:06:00,1.43745,1.43745,1.43745,1.43745,1
2006-12-21 04:24:00,1.43705,1.43705,1.43705,1.43705,1
2006-12-21 04:26:00,1.43695,1.43695,1.43685,1.43685,2
2006-12-21 04:30:00,1.43675,1.43715,1.43655,1.43675,8
2006-12-21 04:33:00,1.43725,1.43725,1.43725,1.43725,1
2006-12-21 04:34:00,1.43725,1.43725,1.43725,1.43725,1
2006-12-21 04:36:00,1.43715,1.43715,1.43695,1.43695,3
2006-12-21 04:38:00,1.43695,1.43695,1.43695,1.43695,1
2006-12-21 04:39:00,1.43695,1.43695,1.43695,1.43695,2
2006-12-21 04:42:00,1.43635,1.43635,1.43635,1.43635,2
2006-12-21 04:43:00,1.43685,1.43685,1.43685,1.43685,2
2006-12-21 04:44:00,1.43685,1.43715,1.43685,1.43715,2
2006-12-21 04:49:00,1.43655,1.43655,1.43655,1.43655,1
2006-12-21 04:50:00,1.43695,1.43695,1.43695,1.43695,1
2006-12-21 04:52:00,1.43685,1.43685,1.43685,1.43685,1
2006-12-21 04:55:00,1.43655,1.43655,1.43655,1.43655,1
2006-12-21 04:57:00,1.43685,1.43695,1.43685,1.43695,2
2006-12-21 04:58:00,1.43695,1.43695,1.43695,1.43695,1
2006-12-21 05:00:00,1.43635,1.43635,1.43635,1.43635,1
2006-12-21 05:01:00,1.43635,1.43635,1.43605,1.43605,6
2006-12-21 05:03:00,1.43635,1.43655,1.43595,1.43605,14
2006-12-21 05:04:00,1.43645,1.43645,1.43645,1.43645,1
2006-12-21 05:05:00,1.43605,1.43605,1.43595,1.43595,4
2006-12-21 05:07:00,1.43605,1.43605,1.43605,1.43605,4
2006-12-21 05:10:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-21 05:16:00,1.43615,1.43615,1.43615,1.43615,4
2006-12-21 05:22:00,1.43605,1.43605,1.43605,1.43605,1
2006-12-21 05:23:00,1.43605,1.43605,1.43605,1.43605,1
2006-12-21 05:25:00,1.43605,1.43605,1.43595,1.43595,2
2006-12-21 05:30:00,1.43605,1.43605,1.43605,1.43605,1
2006-12-21 05:32:00,1.43605,1.43605,1.43605,1.43605,1
2006-12-21 05:36:00,1.43625,1.43625,1.43625,1.43625,1
2006-12-21 05:37:00,1.43615,1.43615,1.43615,1.43615,1
2006-12-21 05:38:00,1.43515,1.43515,1.43495,1.43495,5
2006-12-21 05:39:00,1.43505,1.43505,1.43475,1.43485,5
2006-12-21 05:40:00,1.43445,1.43455,1.43435,1.43455,4
2006-12-21 05:42:00,1.43435,1.43435,1.43435,1.43435,2
2006-12-21 05:43:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-21 05:44:00,1.43405,1.43415,1.43395,1.43415,9
2006-12-21 05:45:00,1.43425,1.43425,1.43405,1.43405,3
2006-12-21 05:46:00,1.43395,1.43395,1.43395,1.43395,2
2006-12-21 05:47:00,1.43405,1.43405,1.43405,1.43405,1
2006-12-21 05:50:00,1.43415,1.43415,1.43385,1.43385,2
2006-12-21 05:51:00,1.43355,1.43355,1.43335,1.43335,4
2006-12-21 05:53:00,1.43455,1.43455,1.43455,1.43455,1
2006-12-21 05:55:00,1.43485,1.43495,1.43485,1.43495,3
2006-12-21 05:56:00,1.43485,1.43495,1.43475,1.43475,5
2006-12-21 05:59:00,1.43485,1.43485,1.43485,1.43485,1
2006-12-21 06:03:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-21 06:04:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-21 06:09:00,1.43485,1.43485,1.43485,1.43485,2
2006-12-21 06:15:00,1.43505,1.43505,1.43505,1.43505,1
2006-12-21 06:18:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-21 06:23:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-21 06:25:00,1.43485,1.43485,1.43485,1.43485,2
2006-12-21 06:29:00,1.43465,1.43465,1.43465,1.43465,1
2006-12-21 06:33:00,1.43485,1.43485,1.43485,1.43485,1
2006-12-21 06:36:00,1.43495,1.43495,1.43495,1.43495,2
2006-12-21 06:40:00,1.43445,1.43445,1.43445,1.43445,2
2006-12-21 06:41:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-21 06:42:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-21 06:45:00,1.43395,1.43395,1.43375,1.43375,3
2006-12-21 06:47:00,1.43405,1.43405,1.43405,1.43405,1
2006-12-21 06:48:00,1.43415,1.43415,1.43415,1.43415,4
2006-12-21 06:50:00,1.43425,1.43425,1.43425,1.43425,1
2006-12-21 06:56:00,1.43445,1.43445,1.43445,1.43445,1
2006-12-21 06:59:00,1.43475,1.43475,1.43475,1.43475,1
2006-12-21 07:00:00,1.43485,1.43485,1.43485,1.43485,2
2006-12-21 07:01:00,1.43475,1.43475,1.43475,1.43475,1
2006-12-21 07:10:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-21 07:25:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-21 07:30:00,1.43455,1.43455,1.43455,1.43455,1
2006-12-21 07:36:00,1.43455,1.43455,1.43445,1.43445,2
2006-12-21 07:43:00,1.43485,1.43485,1.43485,1.43485,4
2006-12-21 07:51:00,1.43515,1.43515,1.43515,1.43515,1
2006-12-21 07:56:00,1.43495,1.43495,1.43495,1.43495,1
2006-12-21 08:05:00,1.43495,1.43495,1.43495,1.43495,2
2006-12-21 08:08:00,1.43535,1.43535,1.43535,1.43535,4
2006-12-21 08:09:00,1.43525,1.43535,1.43525,1.43525,7
2006-12-21 08:10:00,1.43515,1.43515,1.43515,1.43515,2
2006-12-21 08:12:00,1.43495,1.43495,1.43495,1.43495,2
2006-12-21 08:13:00,1.43485,1.43495,1.43485,1.43495,6
2006-12-21 08:15:00,1.43475,1.43485,1.43465,1.43465,7
2006-12-21 08:16:00,1.43445,1.43445,1.43375,1.43405,21
2006-12-21 08:17:00,1.43375,1.43375,1.43375,1.43375,1
2006-12-21 08:18:00,1.43385,1.43385,1.43365,1.43365,20
2006-12-21 08:19:00,1.43375,1.43375,1.43375,1.43375,2
2006-12-21 08:20:00,1.43375,1.43375,1.43345,1.43345,16
2006-12-21 08:21:00,1.43335,1.43335,1.43335,1.43335,5
2006-12-21 08:22:00,1.43375,1.43375,1.43365,1.43375,15
2006-12-21 08:24:00,1.43385,1.43385,1.43345,1.43345,12
2006-12-21 08:25:00,1.43355,1.43355,1.43345,1.43355,6
2006-12-21 08:27:00,1.43315,1.43315,1.43315,1.43315,2
2006-12-21 08:29:00,1.43355,1.43485,1.43355,1.43365,9
2006-12-21 08:30:00,1.43535,1.43535,1.43405,1.43425,3
2006-12-21 08:31:00,1.43415,1.43415,1.43415,1.43415,1
2006-12-21 08:32:00,1.43395,1.43435,1.43395,1.43425,10
2006-12-21 08:33:00,1.43365,1.43395,1.43365,1.43395,6
2006-12-21 08:34:00,1.43375,1.43385,1.43375,1.43375,5
2006-12-21 08:35:00,1.43355,1.43355,1.43345,1.43345,5
2006-12-21 08:36:00,1.43335,1.43335,1.43265,1.43285,28
2006-12-21 08:37:00,1.43285,1.43285,1.43215,1.43215,25
2006-12-21 08:38:00,1.43225,1.43265,1.43225,1.43265,16
2006-12-21 08:39:00,1.43255,1.43285,1.43255,1.43275,6
2006-12-21 08:40:00,1.43265,1.43275,1.43255,1.43275,5
2006-12-21 08:41:00,1.43295,1.43345,1.43295,1.43315,11
2006-12-21 08:42:00,1.43335,1.43335,1.43335,1.43335,2
2006-12-21 08:43:00,1.43335,1.43355,1.43335,1.43335,8
2006-12-21 08:45:00,1.43345,1.43365,1.43345,1.43365,3
2006-12-21 08:46:00,1.43365,1.43395,1.43365,1.43365,8
2006-12-21 08:47:00,1.43405,1.43425,1.43385,1.43425,13
2006-12-21 08:48:00,1.43405,1.43415,1.43395,1.43415,15
2006-12-21 08:49:00,1.43415,1.43415,1.43355,1.43365,16
2006-12-21 08:50:00,1.43385,1.43395,1.43385,1.43395,7
2006-12-21 08:52:00,1.43375,1.43385,1.43375,1.43375,6
2006-12-21 08:53:00,1.43385,1.43385,1.43385,1.43385,2
2006-12-21 08:54:00,1.43385,1.43385,1.43375,1.43375,5
2006-12-21 08:56:00,1.43395,1.43415,1.43375,1.43375,4
2006-12-21 08:57:00,1.43375,1.43375,1.43375,1.43375,2
2006-12-21 09:02:00,1.43375,1.43375,1.43355,1.43365,4
2006-12-21 09:04:00,1.43355,1.43355,1.43355,1.43355,2
2006-12-21 09:06:00,1.43395,1.43395,1.43385,1.43385,2
2006-12-21 09:08:00,1.43395,1.43395,1.43395,1.43395,2
2006-12-21 09:10:00,1.43345,1.43355,1.43345,1.43355,2
2006-12-21 09:13:00,1.43345,1.43345,1.43335,1.43335,4
2006-12-21 09:14:00,1.43355,1.43355,1.43355,1.43355,1
2006-12-21 09:16:00,1.43365,1.43365,1.43365,1.43365,1
2006-12-21 09:19:00,1.43355,1.43365,1.43355,1.43365,2
2006-12-21 09:20:00,1.43355,1.43355,1.43355,1.43355,1
2006-12-21 09:22:00,1.43355,1.43355,1.43355,1.43355,2
2006-12-21 09:23:00,1.43355,1.43355,1.43355,1.43355,4
2006-12-21 09:26:00,1.43335,1.43355,1.43335,1.43345,7
2006-12-21 09:27:00,1.43345,1.43345,1.43345,1.43345,6
2006-12-21 09:28:00,1.43305,1.43305,1.43265,1.43285,12
2006-12-21 09:29:00,1.43265,1.43265,1.43265,1.43265,2
2006-12-21 09:30:00,1.43265,1.43285,1.43265,1.43275,4
2006-12-21 09:31:00,1.43275,1.43275,1.43275,1.43275,2
2006-12-21 09:32:00,1.43265,1.43265,1.43225,1.43225,11
2006-12-21 09:33:00,1.43265,1.43265,1.43165,1.43175,20
2006-12-21 09:34:00,1.43215,1.43215,1.43195,1.43195,9
2006-12-21 09:35:00,1.43155,1.43185,1.43155,1.43185,6
2006-12-21 09:36:00,1.43195,1.43195,1.43165,1.43175,7
2006-12-21 09:37:00,1.43175,1.43185,1.43165,1.43165,14
2006-12-21 09:38:00,1.43115,1.43125,1.43095,1.43125,5
2006-12-21 09:39:00,1.43135,1.43135,1.43125,1.43125,5
2006-12-21 09:40:00,1.43115,1.43155,1.43115,1.43145,6
2006-12-21 09:41:00,1.43165,1.43165,1.43165,1.43165,3
2006-12-21 09:42:00,1.43155,1.43155,1.43155,1.43155,8
2006-12-21 09:43:00,1.43155,1.43155,1.43155,1.43155,9
2006-12-21 09:44:00,1.43165,1.43205,1.43165,1.43195,5
2006-12-21 09:45:00,1.43185,1.43185,1.43185,1.43185,1
2006-12-21 09:46:00,1.43205,1.43205,1.43205,1.43205,1
2006-12-21 09:47:00,1.43215,1.43215,1.43205,1.43205,7
2006-12-21 09:48:00,1.43205,1.43205,1.43205,1.43205,5
2006-12-21 09:49:00,1.43205,1.43205,1.43205,1.43205,8
2006-12-21 09:50:00,1.43235,1.43235,1.43215,1.43215,8
2006-12-21 09:51:00,1.43175,1.43175,1.43165,1.43165,6
2006-12-21 09:52:00,1.43185,1.43185,1.43165,1.43165,6
2006-12-21 09:53:00,1.43175,1.43175,1.43175,1.43175,2
2006-12-21 10:00:00,1.43205,1.43205,1.43195,1.43195,8
2006-12-21 10:01:00,1.43225,1.43235,1.43175,1.43195,11
2006-12-21 10:02:00,1.43235,1.43235,1.43215,1.43215,6
2006-12-21 10:03:00,1.43225,1.43225,1.43205,1.43205,10
2006-12-21 10:05:00,1.43185,1.43185,1.43185,1.43185,1
2006-12-21 10:06:00,1.43195,1.43225,1.43195,1.43225,6
2006-12-21 10:07:00,1.43225,1.43225,1.43225,1.43225,2
2006-12-21 10:08:00,1.43235,1.43245,1.43225,1.43245,11
2006-12-21 10:09:00,1.43245,1.43245,1.43235,1.43235,4
2006-12-21 10:10:00,1.43255,1.43255,1.43255,1.43255,1
2006-12-21 10:12:00,1.43245,1.43255,1.43245,1.43255,4
2006-12-21 10:13:00,1.43235,1.43235,1.43235,1.43235,2
2006-12-21 10:14:00,1.43225,1.43235,1.43225,1.43235,2
2006-12-21 10:15:00,1.43225,1.43225,1.43225,1.43225,2
2006-12-21 10:21:00,1.43215,1.43215,1.43215,1.43215,3
2006-12-21 10:23:00,1.43205,1.43235,1.43205,1.43235,3
2006-12-21 10:24:00,1.43215,1.43215,1.43215,1.43215,1
2006-12-21 10:25:00,1.43195,1.43195,1.43195,1.43195,1
2006-12-21 10:27:00,1.43195,1.43195,1.43195,1.43195,1
2006-12-21 10:28:00,1.43215,1.43215,1.43215,1.43215,1
2006-12-21 10:29:00,1.43215,1.43215,1.43215,1.43215,2
2006-12-21 10:31:00,1.43215,1.43215,1.43215,1.43215,1
2006-12-21 10:32:00,1.43215,1.43215,1.43215,1.43215,2
2006-12-21 10:35:00,1.43215,1.43215,1.43205,1.43205,8
2006-12-21 10:36:00,1.43215,1.43235,1.43215,1.43235,4
2006-12-21 10:37:00,1.43235,1.43275,1.43235,1.43275,6
2006-12-21 10:40:00,1.43275,1.43315,1.43275,1.43315,10
2006-12-21 10:41:00,1.43325,1.43325,1.43325,1.43325,2
2006-12-21 10:42:00,1.43295,1.43295,1.43275,1.43295,6
2006-12-21 10:43:00,1.43285,1.43285,1.43285,1.43285,4
2006-12-21 10:44:00,1.43285,1.43285,1.43285,1.43285,1
2006-12-21 10:45:00,1.43285,1.43285,1.43285,1.43285,1
2006-12-21 10:46:00,1.43285,1.43285,1.43285,1.43285,1
2006-12-21 10:47:00,1.43295,1.43305,1.43295,1.43295,3
2006-12-21 10:49:00,1.43305,1.43305,1.43295,1.43295,6
2006-12-21 10:50:00,1.43295,1.43295,1.43295,1.43295,1
2006-12-21 10:51:00,1.43295,1.43295,1.43295,1.43295,2
2006-12-21 10:52:00,1.43295,1.43295,1.43285,1.43285,2
2006-12-21 10:53:00,1.43285,1.43295,1.43285,1.43295,5
2006-12-21 10:55:00,1.43325,1.43325,1.43325,1.43325,1
2006-12-21 10:56:00,1.43345,1.43365,1.43345,1.43355,8
2006-12-21 10:57:00,1.43355,1.43365,1.43355,1.43355,6
2006-12-21 10:58:00,1.43345,1.43345,1.43345,1.43345,1
2006-12-21 10:59:00,1.43345,1.43355,1.43345,1.43355,2
2006-12-21 11:00:00,1.43335,1.43335,1.43335,1.43335,1
2006-12-21 11:01:00,1.43335,1.43345,1.43335,1.43345,3
2006-12-21 11:02:00,1.43355,1.43365,1.43355,1.43365,2
2006-12-21 11:03:00,1.43365,1.43365,1.43335,1.43345,5
2006-12-21 11:04:00,1.43345,1.43375,1.43345,1.43375,2
2006-12-21 11:05:00,1.43365,1.43365,1.43365,1.43365,1
